Student ID;Institution;Year of Study;GPA;Loadshedding Frequency;Loadshedding Duration;Loadshedding Impact
79137;University of Cape Town;4;1,73314827;6;18,8110249;Moderate
18291;Stellenbosch University;3;0,608683863;2;14,46219533;Severe
51005;University of Johannesburg;2;0,109596662;2;14,63197879;None
93452;University of KwaZulu-Natal;1;2,615669939;5;21,07452293;Minimal
87360;University of Pretoria;4;1,885021977;6;13,95219864;Moderate
21149;University of Cape Town;4;3,926654143;1;15,5175903;Severe
57458;Stellenbosch University;2;2,988222928;2;22,00034403;None
19378;University of Johannesburg;2;1,686134246;3;20,93971205;Minimal
50746;University of KwaZulu-Natal;4;2,509206802;3;9,433914625;Moderate
52467;University of Pretoria;3;3,504041505;1;21,88246947;Severe
54403;University of Cape Town;1;0,336162339;1;14,95016953;None
33219;Stellenbosch University;1;1,080345847;3;5,656671413;Minimal
55709;University of Johannesburg;1;2,281375982;0;20,98888902;Moderate
70612;University of KwaZulu-Natal;3;2,545828652;3;14,44282939;Severe
36297;University of Pretoria;1;3,378651026;2;14,14379782;None
26861;University of Cape Town;3;1,816996833;3;8,116891519;Minimal
79728;Stellenbosch University;2;3,564981626;3;3,339620986;Moderate
81361;University of Johannesburg;4;1,360881084;1;21,89624871;Severe
64694;University of KwaZulu-Natal;1;0,145465442;2;3,966464133;None
89227;University of Pretoria;2;2,203799628;3;19,65682555;Minimal
46933;University of Cape Town;3;3,47086045;0;22,25928508;Moderate
73515;Stellenbosch University;3;1,030450203;6;3,429790897;Severe
96996;University of Johannesburg;4;0,776992329;2;14,35545318;None
87354;University of KwaZulu-Natal;4;2,973693468;5;7,77622176;Minimal
27461;University of Pretoria;3;1,401178881;6;16,64533792;Moderate
31394;University of Cape Town;3;0,060330801;2;6,062335214;Severe
63376;Stellenbosch University;3;1,170843465;4;13,93698807;None
81696;University of Johannesburg;3;3,129678207;4;13,33141585;Minimal
76004;University of KwaZulu-Natal;1;0,571398132;1;19,03762411;Moderate
80017;University of Pretoria;1;0,317495377;0;11,48028422;Severe
67936;University of Cape Town;4;3,112812439;3;14,50623435;None
24934;Stellenbosch University;4;1,801451255;4;2,402293319;Minimal
47986;University of Johannesburg;1;1,066446475;3;17,10672415;Moderate
39794;University of KwaZulu-Natal;3;1,971181831;1;22,26761864;Severe
89649;University of Pretoria;4;0,863959825;5;15,68655447;None
18040;University of Cape Town;1;3,673245281;2;15,02381478;Minimal
17328;Stellenbosch University;2;3,207122107;1;16,81590793;Moderate
44972;University of Johannesburg;4;3,225348492;0;18,6126242;Severe
82750;University of KwaZulu-Natal;1;3,124446298;3;0,302447726;None
69136;University of Pretoria;4;0,177487114;2;7,617957997;Minimal
22139;University of Cape Town;2;1,513977466;3;2,701294288;Moderate
17905;Stellenbosch University;1;3,302647676;1;12,66273287;Severe
71509;University of Johannesburg;2;2,561749913;3;23,06294857;None
48477;University of KwaZulu-Natal;2;2,697153431;6;18,97864666;Minimal
68233;University of Pretoria;4;2,4384735;3;17,68294736;Moderate
12256;University of Cape Town;4;2,073173262;2;16,78943476;Severe
38743;Stellenbosch University;1;3,73438634;4;21,114328;None
20419;University of Johannesburg;4;3,354831793;6;17,83013785;Minimal
55730;University of KwaZulu-Natal;4;2,830893807;6;15,61353158;Moderate
43493;University of Pretoria;3;1,549199637;0;4,64711761;Severe
80370;University of Cape Town;2;0,917345219;6;8,44860257;None
15565;Stellenbosch University;3;2,236954908;5;3,147600615;Minimal
57252;University of Johannesburg;1;2,855450397;6;15,00057107;Moderate
90271;University of KwaZulu-Natal;2;1,019315833;4;23,26175676;Severe
41307;University of Pretoria;2;3,449398791;4;4,374433406;None
53478;University of Cape Town;1;3,15448828;6;5,896916093;Minimal
73199;Stellenbosch University;1;2,555022362;0;9,785519884;Moderate
31742;University of Johannesburg;2;1,891515546;1;9,524114716;Severe
43522;University of KwaZulu-Natal;4;2,138024477;6;1,775359717;None
19236;University of Pretoria;2;0,033891957;6;3,636700335;Minimal
11669;University of Cape Town;3;1,972367463;5;0,50760073;Moderate
24096;Stellenbosch University;3;3,820909887;1;0,072846049;Severe
91759;University of Johannesburg;2;0,03187286;0;4,324795167;None
43220;University of KwaZulu-Natal;4;3,436514631;1;3,819522339;Minimal
79317;University of Pretoria;1;3,056552752;0;20,8159087;Moderate
97659;University of Cape Town;4;1,222564006;3;20,34553647;Severe
27064;Stellenbosch University;4;3,293399327;5;12,34483132;None
24853;University of Johannesburg;3;2,047233589;6;18,82823489;Minimal
88131;University of KwaZulu-Natal;3;2,412936696;6;13,65601644;Moderate
84522;University of Pretoria;4;1,429331266;1;5,794240362;Severe
77396;University of Cape Town;2;3,116327068;4;8,56476877;None
75192;Stellenbosch University;4;3,682799507;1;17,61753084;Minimal
31796;University of Johannesburg;1;2,032771692;0;3,20956532;Moderate
28550;University of KwaZulu-Natal;4;2,63422187;4;14,96585336;Severe
48579;University of Pretoria;4;3,63667393;1;22,37756447;None
24066;University of Cape Town;2;1,247600276;5;19,97492819;Minimal
53098;Stellenbosch University;4;3,581922854;6;0,334019081;Moderate
64173;University of Johannesburg;3;0,25641284;4;3,742667891;Severe
82864;University of KwaZulu-Natal;3;1,272707003;0;16,72016415;None
86269;University of Pretoria;4;2,281206356;2;16,17214548;Minimal
68587;University of Cape Town;2;1,215461215;0;16,17340686;Moderate
54190;Stellenbosch University;4;3,415396101;5;9,765909379;Severe
89463;University of Johannesburg;2;1,795763992;2;23,87821956;None
27143;University of KwaZulu-Natal;1;2,825927889;2;4,491096342;Minimal
26048;University of Pretoria;1;3,263687875;6;22,88770843;Moderate
59732;University of Cape Town;1;3,7628004;4;8,927191695;Severe
38718;Stellenbosch University;1;2,373783593;0;0,810802629;None
93411;University of Johannesburg;1;2,959403617;0;4,688969344;Minimal
68336;University of KwaZulu-Natal;2;0,48725848;6;13,64295954;Moderate
44542;University of Pretoria;2;3,246352744;2;0,197899962;Severe
48790;University of Cape Town;2;1,022021014;6;4,671892668;None
46289;Stellenbosch University;3;0,189795269;2;5,922142664;Minimal
14534;University of Johannesburg;4;3,489241017;3;4,59406796;Moderate
70738;University of KwaZulu-Natal;4;3,707829511;3;2,685752074;Severe
54440;University of Pretoria;1;1,663623838;6;1,09199131;None
81348;University of Cape Town;1;1,973489083;2;0,194992935;Minimal
23056;Stellenbosch University;4;3,407346332;5;12,09794485;Moderate
84222;University of Johannesburg;4;3,477998613;4;0,895855818;Severe
63186;University of KwaZulu-Natal;1;0,064241997;5;7,168134992;None
53764;University of Pretoria;3;3,902563927;0;14,84915739;Minimal
89363;University of Cape Town;2;2,119666029;4;12,65126355;Moderate
47261;Stellenbosch University;2;2,818299774;5;13,22708423;Severe
61224;University of Johannesburg;4;1,750290076;6;9,422321027;None
24664;University of KwaZulu-Natal;1;3,715773023;4;13,19056337;Minimal
61598;University of Pretoria;4;2,329643872;4;14,72843893;Moderate
76511;University of Cape Town;1;1,619488897;4;3,142498014;Severe
46262;Stellenbosch University;1;2,821134638;6;1,030720211;None
21704;University of Johannesburg;4;2,738099678;3;15,74423561;Minimal
69716;University of KwaZulu-Natal;1;0,374109285;2;5,226598549;Moderate
12603;University of Pretoria;4;3,948478063;0;11,00242854;Severe
77852;University of Cape Town;3;1,767717215;4;20,51959488;None
38800;Stellenbosch University;3;1,995959077;6;7,969302593;Minimal
77816;University of Johannesburg;4;1,852864544;3;21,50855045;Moderate
97257;University of KwaZulu-Natal;4;1,767438731;1;10,28541199;Severe
20949;University of Pretoria;2;1,14430497;3;12,81285359;None
32282;University of Cape Town;1;2,735794029;3;19,02389529;Minimal
39458;Stellenbosch University;2;2,591350301;2;13,29550604;Moderate
53804;University of Johannesburg;3;0,088968623;0;22,57657434;Severe
42649;University of KwaZulu-Natal;1;0,383332069;4;6,037379409;None
43225;University of Pretoria;2;2,957785846;1;14,14734625;Minimal
32694;University of Cape Town;4;2,440856603;5;16,58174124;Moderate
62080;Stellenbosch University;4;2,635291985;1;8,224879186;Severe
42523;University of Johannesburg;4;0,038961275;1;2,31401161;None
65293;University of KwaZulu-Natal;3;0,656753009;0;4,725213763;Minimal
77321;University of Pretoria;4;3,463124345;5;1,918798317;Moderate
91371;University of Cape Town;3;2,769645232;2;10,51598974;Severe
37161;Stellenbosch University;1;2,391461471;1;6,648588355;None
99104;University of Johannesburg;2;0,32987087;4;0,634710453;Minimal
61916;University of KwaZulu-Natal;4;0,180883251;6;19,65022448;Moderate
50192;University of Pretoria;4;3,864240154;0;6,795577656;Severe
50365;University of Cape Town;4;2,712390652;2;18,70132065;None
82784;Stellenbosch University;3;0,003643931;5;5,266814795;Minimal
22739;University of Johannesburg;4;3,700496649;6;12,33090064;Moderate
38926;University of KwaZulu-Natal;1;0,592996327;1;23,25375303;Severe
38924;University of Pretoria;3;3,620096192;6;17,61593326;None
85457;University of Cape Town;4;3,682888135;5;20,83436624;Minimal
30296;Stellenbosch University;2;3,642937174;5;13,43701919;Moderate
99569;University of Johannesburg;2;0,158779042;3;3,913492936;Severe
96641;University of KwaZulu-Natal;2;3,968927079;6;13,34260755;None
94613;University of Pretoria;2;3,367814838;3;16,3922027;Minimal
45150;University of Cape Town;4;0,446059163;3;18,60569461;Moderate
92731;Stellenbosch University;4;2,852785322;3;10,63153572;Severe
52706;University of Johannesburg;2;1,006928177;4;1,599102396;None
41324;University of KwaZulu-Natal;3;2,287172366;3;21,64658471;Minimal
35164;University of Pretoria;4;3,461547547;2;10,32757041;Moderate
60549;University of Cape Town;3;3,597194485;3;13,99875582;Severe
18144;Stellenbosch University;2;0,867314711;0;12,24825267;None
51294;University of Johannesburg;2;1,315674299;3;12,42204523;Minimal
75701;University of KwaZulu-Natal;4;3,19838962;6;18,33234501;Moderate
13261;University of Pretoria;1;3,169617624;1;1,65650796;Severe
64323;University of Cape Town;4;0,990099905;3;3,058407179;None
24652;Stellenbosch University;3;0,844075567;5;3,7582363;Minimal
42624;University of Johannesburg;4;1,315354459;0;10,96512615;Moderate
81240;University of KwaZulu-Natal;3;0,279130088;6;10,11211774;Severe
60568;University of Pretoria;3;3,859026838;0;3,311199918;None
33095;University of Cape Town;4;3,940647739;0;2,810349791;Minimal
61258;Stellenbosch University;2;0,198143859;4;12,36053627;Moderate
63544;University of Johannesburg;3;1,4735481;5;16,24189924;Severe
56868;University of KwaZulu-Natal;1;2,917265162;4;10,19019516;None
35632;University of Pretoria;1;2,968912651;6;14,68046337;Minimal
75977;University of Cape Town;4;2,40003385;5;19,24802334;Moderate
71617;Stellenbosch University;3;3,828656815;1;22,35525557;Severe
27724;University of Johannesburg;4;0,363006544;4;19,57586483;None
58888;University of KwaZulu-Natal;2;2,952423472;2;10,81425106;Minimal
41996;University of Pretoria;4;0,796797916;4;21,58727058;Moderate
21294;University of Cape Town;2;3,386426066;0;11,65561372;Severe
72405;Stellenbosch University;3;0,634200675;0;1,49528186;None
13773;University of Johannesburg;1;2,238162378;5;22,43737914;Minimal
16210;University of KwaZulu-Natal;1;0,10732683;5;5,677302294;Moderate
48663;University of Pretoria;4;3,020794799;0;14,50449324;Severe
31908;University of Cape Town;1;0,896042927;2;22,90133015;None
88401;Stellenbosch University;1;1,006375987;2;18,16803158;Minimal
99195;University of Johannesburg;1;2,864819783;1;2,8893365;Moderate
12992;University of KwaZulu-Natal;4;3,841051303;0;18,61526463;Severe
15282;University of Pretoria;2;2,297925025;3;20,72688365;None
77853;University of Cape Town;3;2,174404998;1;2,324893815;Minimal
44934;Stellenbosch University;4;1,865087743;6;11,77496896;Moderate
39377;University of Johannesburg;2;3,223357497;1;3,155688386;Severe
27873;University of KwaZulu-Natal;1;0,752286257;6;23,55392418;None
73689;University of Pretoria;4;0,012061739;3;6,04163956;Minimal
56538;University of Cape Town;2;2,020732139;0;7,686161729;Moderate
28944;Stellenbosch University;3;0,405062695;1;6,374678421;Severe
71882;University of Johannesburg;2;1,145137442;1;5,215835224;None
25602;University of KwaZulu-Natal;2;1,410404076;0;11,67847552;Minimal
49604;University of Pretoria;4;0,684293789;1;21,8357599;Moderate
10152;University of Cape Town;4;1,065456856;1;15,18439636;Severe
19850;Stellenbosch University;2;1,372872539;2;17,4251677;None
82849;University of Johannesburg;1;1,197369326;6;10,93618564;Minimal
16458;University of KwaZulu-Natal;3;1,357660332;3;8,766878529;Moderate
71939;University of Pretoria;4;2,358549988;6;22,58234826;Severe
85540;University of Cape Town;4;0,619340026;0;5,237218828;None
65882;Stellenbosch University;2;2,604865668;5;20,47657385;Minimal
28957;University of Johannesburg;2;1,14644917;2;16,44170289;Moderate
82241;University of KwaZulu-Natal;4;0,212032332;4;22,7800453;Severe
71451;University of Pretoria;2;3,94150636;1;23,48773927;None
31454;University of Cape Town;2;3,488972726;4;19,27699028;Minimal
63498;Stellenbosch University;3;1,231470419;2;8,144842486;Moderate
43128;University of Johannesburg;3;2,021086763;6;9,741771441;Severe
31123;University of KwaZulu-Natal;2;0,248439045;3;19,29219495;None
62010;University of Pretoria;3;0,768566715;0;14,6019918;Minimal
18404;University of Cape Town;3;3,978174393;4;19,49617922;Moderate
41433;Stellenbosch University;4;3,129139113;3;21,70534411;Severe
39146;University of Johannesburg;4;2,913309209;2;9,157909182;None
26378;University of KwaZulu-Natal;1;2,748319233;4;15,18937057;Minimal
81004;University of Pretoria;2;1,269263831;3;2,18696856;Moderate
38339;University of Cape Town;4;3,934705307;4;22,76544134;Severe
93626;Stellenbosch University;3;2,318557484;6;8,508860496;None
47389;University of Johannesburg;2;1,500635111;4;17,87407859;Minimal
56480;University of KwaZulu-Natal;1;2,475383901;4;14,62723102;Moderate
24130;University of Pretoria;4;2,771079677;1;17,72764432;Severe
91177;University of Cape Town;2;3,990734373;4;15,46481213;None
23068;Stellenbosch University;2;2,585839535;0;13,38680748;Minimal
44330;University of Johannesburg;2;3,405034856;0;15,7823666;Moderate
84534;University of KwaZulu-Natal;4;2,39800855;2;7,644898821;Severe
21139;University of Pretoria;2;2,622151333;6;4,681912731;None
87017;University of Cape Town;1;3,923131707;3;5,915036728;Minimal
42291;Stellenbosch University;2;2,559286228;3;13,16651313;Moderate
24591;University of Johannesburg;1;1,872398003;0;6,429259177;Severe
47703;University of KwaZulu-Natal;2;1,679228159;5;22,35886635;None
79560;University of Pretoria;2;1,310602186;5;23,71384208;Minimal
88346;University of Cape Town;4;1,852819488;4;6,955532026;Moderate
49777;Stellenbosch University;4;2,754336163;5;13,28694568;Severe
65734;University of Johannesburg;4;1,063216599;6;15,2346794;None
35610;University of KwaZulu-Natal;3;1,353746575;4;9,338000918;Minimal
57203;University of Pretoria;2;1,799628032;1;3,958463118;Moderate
71245;University of Cape Town;3;1,722499519;1;23,73218734;Severe
14002;Stellenbosch University;2;0,002273885;0;23,01363859;None
11496;University of Johannesburg;3;0,866027255;2;5,021144209;Minimal
32913;University of KwaZulu-Natal;4;3,02361991;6;22,10140292;Moderate
53893;University of Pretoria;1;3,661971924;0;22,10230311;Severe
60127;University of Cape Town;3;3,334862148;3;6,408746407;None
50685;Stellenbosch University;3;3,990167271;2;7,216800651;Minimal
40668;University of Johannesburg;1;0,221125034;5;16,89651348;Moderate
82129;University of KwaZulu-Natal;1;2,763044467;0;20,08985857;Severe
44968;University of Pretoria;4;1,709652093;1;23,04650429;None
93300;University of Cape Town;2;3,126950286;6;11,58779729;Minimal
76728;Stellenbosch University;4;1,521095981;5;15,39132718;Moderate
95079;University of Johannesburg;4;3,221302841;3;14,23096526;Severe
83588;University of KwaZulu-Natal;2;3,652196811;3;0,968739847;None
12297;University of Pretoria;2;2,701091023;3;9,73896193;Minimal
